customer_id,age,gender,education,employment_status, annual_income ,marital_status,number_of_children,region,annual_spending,credit_score,loyalty_years,payment_type,online_shopper,churn
7367.00,58.00,Male,PhD,Employed,92826.18,Married,5.00,Urban,19451.95,559.00,39.00,Credit Card,Yes,No
7368.00,32.00,Female,Diploma,Employed,28143.89,Married,0.00,Urban,11228.47,477.00,10.00,Debit Card,Yes,No
7369.00,22.00,Female,PhD,Unemployed,14434.53,Single,0.00,Rural,8013.27,432.00,2.00,Credit Card,No,Yes
7370.00,31.00,Male,High School,Student,12266.33,Single,0.00,Rural,5455.13,374.00,8.00,Credit Card,Yes,No
7371.00,40.00,Female,High School,Employed,21196.97,Married,1.00,Rural,3763.94,414.00,13.00,Credit Card,No,No
7372.00,38.00,Male,High School,Employed,18885.72,Married,4.00,Urban,2966.11,401.00,14.00,Cash,Yes,No
7373.00,33.00,Male,Diploma,Employed,23396.24,Single,0.00,Urban,14977.81,414.00,12.00,Credit Card,Yes,No
7374.00,18.00,Female,High School,Self-Employed,32194.34,Married,0.00,Rural,17196.28,366.00,0.00,Cash,Yes,No
7375.00,43.00,Female,Bachelor,Self-Employed,68994.69,Married,1.00,Urban,24986.49,514.00,22.00,Debit Card,No,No
7376.00,61.00,Male,Diploma,Employed,43639.37,Married,2.00,Suburban,9781.50,514.00,35.00,Credit Card,Yes,No
7377.00,43.00,Male,Diploma,Employed,46804.76,Married,0.00,Urban,15167.87,425.00,19.00,Debit Card,Yes,No
7378.00,45.00,Female,Bachelor,Student,7868.01,Single,0.00,Suburban,1000.00,437.00,21.00,Debit Card,Yes,No
7379.00,44.00,Male,High School,Employed,30858.23,Single,0.00,Rural,17373.39,397.00,26.00,Credit Card,No,No
7380.00,42.00,Male,Bachelor,Self-Employed,72766.54,Married,3.00,Urban,20007.15,527.00,21.00,Credit Card,Yes,No
7381.00,49.00,Female,Bachelor,Unemployed,20211.82,Married,4.00,Urban,3695.40,434.00,26.00,Credit Card,No,No
7382.00,42.00,Female,Master,Employed,65321.05,Married,1.00,Suburban,34260.71,547.00,15.00,Mobile Money,Yes,No
7383.00,34.00,Male,Diploma,Self-Employed,50397.16,Single,0.00,Urban,16803.57,481.00,9.00,Cash,Yes,No
7384.00,28.00,Female,PhD,Employed,74126.15,Married,0.00,Urban,23261.51,489.00,2.00,Mobile Money,Yes,No
7385.00,35.00,Female,Bachelor,Student,11000.98,Married,2.00,Rural,8157.77,389.00,15.00,Debit Card,No,No
7386.00,41.00,Male,PhD,Employed,85052.78,Married,1.00,Rural,37538.14,601.00,20.00,Credit Card,Yes,No
7387.00,34.00,Female,High School,Employed,42148.61,Single,0.00,Suburban,12477.55,473.00,16.00,Credit Card,No,No
7388.00,41.00,Female,Bachelor,Employed,47182.21,Married,0.00,Suburban,17045.35,522.00,16.00,Credit Card,No,No
7389.00,43.00,Male,Master,Self-Employed,84933.43,Married,3.00,Rural,32300.41,576.00,25.00,Mobile Money,No,No
7390.00,47.00,Male,High School,Employed,26569.34,Single,0.00,Urban,1000.00,481.00,25.00,Credit Card,No,No
7391.00,53.00,Female,Bachelor,Employed,50534.20,Single,0.00,Urban,15181.25,561.00,27.00,Debit Card,No,No
7392.00,38.00,Female,Master,Employed,73018.66,Single,0.00,Suburban,19018.43,569.00,16.00,Debit Card,Yes,No
7393.00,22.00,Male,Bachelor,Employed,51654.37,Single,0.00,Urban,22323.03,445.00,0.00,Mobile Money,Yes,No
7394.00,33.00,Female,High School,Self-Employed,50815.92,Married,1.00,Urban,10710.72,456.00,9.00,Mobile Money,Yes,No
7395.00,38.00,Female,Bachelor,Employed,39203.26,Married,1.00,Urban,11894.26,406.00,16.00,Debit Card,Yes,No
7396.00,18.00,Female,High School,Self-Employed,41049.37,Single,0.00,Suburban,15199.52,419.00,0.00,Mobile Money,No,No
7397.00,54.00,Female,Master,Unemployed,20321.64,Married,5.00,Urban,11337.70,408.00,27.00,Debit Card,No,No
7398.00,39.00,Male,High School,Student,5597.47,Married,1.00,Urban,1023.62,346.00,13.00,Credit Card,Yes,No
7399.00,42.00,Male,High School,Self-Employed,38416.98,Married,4.00,Suburban,4729.44,474.00,22.00,Cash,No,No
7400.00,54.00,Female,Diploma,Employed,47982.02,Married,4.00,Urban,14503.49,500.00,30.00,Cash,No,No
7401.00,30.00,Male,Bachelor,Employed,57120.58,Married,0.00,Urban,24110.68,423.00,5.00,Credit Card,Yes,No
7402.00,44.00,Female,PhD,Student,26010.64,Married,4.00,Rural,4322.48,464.00,21.00,Cash,No,No
7403.00,36.00,Male,High School,Unemployed,9371.22,Single,0.00,Suburban,4830.00,415.00,12.00,Credit Card,Yes,No
7404.00,35.00,Male,High School,Employed,21727.12,Married,0.00,Suburban,9164.04,399.00,9.00,Credit Card,Yes,No
7405.00,28.00,Male,Diploma,Student,7286.85,Married,0.00,Urban,1355.53,399.00,9.00,Credit Card,Yes,No
7406.00,57.00,Female,Master,Unemployed,30223.41,Married,0.00,Urban,10622.52,486.00,33.00,Debit Card,Yes,No
7407.00,33.00,Female,Diploma,Student,5000.00,Married,1.00,Urban,2399.81,396.00,13.00,Cash,No,No
7408.00,46.00,Female,Diploma,Self-Employed,39337.57,Married,2.00,Suburban,11905.38,477.00,26.00,Credit Card,Yes,Yes
7409.00,18.00,Male,Bachelor,Unemployed,21455.64,Single,0.00,Suburban,8493.73,412.00,0.00,Credit Card,No,No
7410.00,52.00,Male,Diploma,Unemployed,14692.89,Married,2.00,Suburban,3038.77,423.00,25.00,Credit Card,Yes,No
7411.00,50.00,Female,Diploma,Employed,33833.01,Married,2.00,Urban,14911.89,483.00,29.00,Debit Card,No,No
7412.00,39.00,Male,Diploma,Student,6135.54,Married,1.00,Urban,1000.00,360.00,17.00,Mobile Money,Yes,No
7413.00,35.00,Female,Master,Employed,68546.63,Single,0.00,Suburban,19362.28,519.00,8.00,Debit Card,Yes,Yes
7414.00,42.00,Female,Master,Employed,70051.06,Married,2.00,Rural,24827.42,457.00,15.00,Mobile Money,Yes,No
7415.00,65.00,Male,Bachelor,Self-Employed,71172.53,Single,0.00,Urban,30091.63,585.00,39.00,Credit Card,No,No
7416.00,18.00,Female,Diploma,Self-Employed,44758.37,Single,0.00,Suburban,14051.73,474.00,0.00,Credit Card,No,No
7417.00,47.00,Male,Bachelor,Unemployed,22085.95,Married,3.00,Suburban,2806.43,453.00,25.00,Credit Card,No,No
7418.00,27.00,Female,High School,Employed,25732.09,Married,0.00,Rural,7729.11,401.00,3.00,Cash,No,Yes
7419.00,37.00,Male,Bachelor,Employed,68330.46,Married,2.00,Urban,21092.72,507.00,14.00,Mobile Money,Yes,No
7420.00,35.00,Male,Bachelor,Employed,68502.83,Married,4.00,Rural,25778.61,555.00,17.00,Mobile Money,No,No
7421.00,32.00,Female,Master,Employed,63148.75,Married,0.00,Rural,13331.59,507.00,5.00,Credit Card,Yes,No
7422.00,37.00,Female,High School,Self-Employed,26195.98,Married,1.00,Rural,7076.81,417.00,19.00,Mobile Money,Yes,No
7423.00,24.00,Female,Bachelor,Employed,62825.66,Single,0.00,Rural,16519.16,492.00,0.00,Credit Card,No,No
7424.00,50.00,Female,Bachelor,Employed,57063.07,Married,4.00,Suburban,25599.06,513.00,28.00,Credit Card,No,No
7425.00,18.00,Female,Diploma,Employed,44413.35,Married,2.00,Urban,11455.43,446.00,0.00,Credit Card,Yes,No
7426.00,44.00,Male,Bachelor,Self-Employed,60761.96,Married,1.00,Rural,16480.93,494.00,24.00,Debit Card,Yes,No
7427.00,34.00,Female,Master,Employed,68940.37,Married,0.00,Urban,29178.44,493.00,13.00,Cash,Yes,No
7428.00,23.00,Female,Master,Self-Employed,81241.33,Single,0.00,Suburban,25565.42,489.00,0.00,Debit Card,No,Yes
7429.00,40.00,Male,Bachelor,Employed,57433.61,Married,2.00,Urban,12470.94,484.00,17.00,Debit Card,Yes,No
7430.00,19.00,Female,High School,Employed,20034.24,Single,0.00,Urban,5908.89,356.00,0.00,Credit Card,Yes,No
7431.00,38.00,Female,Master,Unemployed,20205.32,Single,0.00,Urban,15071.44,464.00,11.00,Debit Card,Yes,Yes
7432.00,20.00,Male,Bachelor,Employed,44953.77,Single,0.00,Suburban,12946.16,462.00,0.00,Debit Card,Yes,No
7433.00,43.00,Female,Diploma,Employed,35875.49,Single,0.00,Urban,11866.26,408.00,18.00,Debit Card,No,No
7434.00,26.00,Male,High School,Self-Employed,35221.22,Married,0.00,Urban,11881.20,362.00,7.00,Mobile Money,Yes,No
7435.00,32.00,Male,High School,Self-Employed,40059.47,Single,0.00,Urban,6382.65,445.00,11.00,Mobile Money,Yes,No
7436.00,41.00,Male,High School,Self-Employed,40722.56,Married,2.00,Urban,17374.38,437.00,21.00,Credit Card,No,No
7437.00,28.00,Female,Bachelor,Self-Employed,72087.32,Married,0.00,Rural,30910.83,466.00,10.00,Cash,Yes,No
7438.00,37.00,Male,High School,Employed,18137.68,Single,0.00,Rural,4224.07,479.00,10.00,Debit Card,Yes,No
7439.00,19.00,Female,High School,Employed,40112.69,Single,0.00,Suburban,8328.38,404.00,0.00,Debit Card,Yes,No
7440.00,45.00,Female,Diploma,Employed,34841.60,Single,0.00,Urban,7136.45,424.00,26.00,Cash,No,No
7441.00,59.00,Female,Diploma,Student,5000.00,Married,4.00,Suburban,1000.00,388.00,36.00,Credit Card,No,No
7442.00,70.00,Male,High School,Student,8149.98,Married,2.00,Suburban,6274.61,512.00,50.00,Credit Card,No,No
7443.00,39.00,Female,High School,Employed,27303.99,Married,1.00,Suburban,5691.43,420.00,12.00,Credit Card,Yes,No
7444.00,47.00,Female,High School,Employed,32894.61,Single,0.00,Rural,8099.78,474.00,21.00,Mobile Money,No,No
7445.00,18.00,Female,Bachelor,Employed,59379.14,Single,0.00,Rural,16704.61,467.00,0.00,Credit Card,Yes,Yes
7446.00,56.00,Female,High School,Self-Employed,29894.59,Married,1.00,Urban,16254.80,463.00,34.00,Credit Card,No,No
7447.00,47.00,Female,Bachelor,Employed,53530.19,Single,0.00,Suburban,25324.83,564.00,21.00,Credit Card,Yes,Yes
7448.00,32.00,Female,High School,Self-Employed,34767.06,Single,0.00,Urban,11412.98,420.00,7.00,Debit Card,Yes,No
7449.00,52.00,Male,High School,Student,13666.18,Married,2.00,Rural,1000.00,387.00,29.00,Credit Card,Yes,No
7450.00,34.00,Male,Diploma,Student,5000.00,Married,1.00,Suburban,1000.00,334.00,11.00,Mobile Money,Yes,No
7451.00,32.00,Male,High School,Employed,25930.44,Single,0.00,Suburban,8502.11,420.00,9.00,Credit Card,No,No
7452.00,43.00,Male,High School,Student,5000.00,Married,0.00,Suburban,1000.00,434.00,17.00,Credit Card,Yes,No
7453.00,25.00,Female,Diploma,Self-Employed,40723.89,Married,3.00,Urban,6005.43,436.00,6.00,Cash,No,No
7454.00,50.00,Female,Diploma,Employed,29195.15,Married,2.00,Urban,7336.68,417.00,31.00,Credit Card,Yes,No
7455.00,25.00,Female,Bachelor,Employed,49375.49,Single,0.00,Urban,20973.58,441.00,0.00,Mobile Money,No,No
7456.00,25.00,Female,High School,Self-Employed,48748.52,Single,0.00,Urban,15089.86,412.00,6.00,Debit Card,Yes,No
7457.00,27.00,Female,Master,Student,19527.26,Married,1.00,Urban,5171.51,374.00,7.00,Debit Card,No,No
7458.00,47.00,Male,Master,Employed,80218.77,Married,1.00,Rural,15749.06,527.00,20.00,Debit Card,No,No
7459.00,30.00,Female,Bachelor,Employed,47398.79,Single,0.00,Urban,15586.25,424.00,8.00,Mobile Money,Yes,No
7460.00,21.00,Male,Diploma,Employed,24418.15,Single,0.00,Rural,10604.53,368.00,3.00,Debit Card,Yes,No
7461.00,30.00,Male,Master,Student,16531.06,Married,1.00,Urban,4645.68,372.00,6.00,Debit Card,Yes,Yes
7462.00,37.00,Female,High School,Student,20828.78,Single,0.00,Urban,2423.61,401.00,13.00,Mobile Money,Yes,No
7463.00,23.00,Male,High School,Employed,26117.31,Single,0.00,Rural,9001.28,380.00,0.00,Debit Card,No,Yes
7464.00,24.00,Male,High School,Employed,30814.53,Single,0.00,Rural,10532.55,446.00,3.00,Credit Card,Yes,Yes
7465.00,63.00,Female,Master,Student,5000.00,Married,3.00,Urban,1000.00,400.00,41.00,Cash,No,No
7466.00,27.00,Male,Diploma,Self-Employed,48225.65,Single,0.00,Urban,25035.52,400.00,8.00,Credit Card,Yes,No
7467.00,34.00,Male,Master,Student,13000.10,Married,0.00,Urban,8822.85,402.00,13.00,Cash,No,No
7468.00,33.00,Male,Diploma,Unemployed,5000.00,Married,1.00,Suburban,7687.63,375.00,11.00,Debit Card,No,No
7469.00,32.00,Male,Master,Employed,61701.31,Single,0.00,Urban,17541.02,447.00,10.00,Cash,Yes,No
7470.00,45.00,Male,Master,Self-Employed,75066.16,Married,1.00,Urban,36496.03,594.00,21.00,Cash,Yes,Yes
7471.00,49.00,Female,Master,Employed,57362.19,Single,0.00,Rural,17189.43,517.00,31.00,Cash,No,No
7472.00,34.00,Male,Diploma,Unemployed,6201.16,Married,1.00,Rural,1000.00,418.00,8.00,Credit Card,No,Yes
7473.00,23.00,Female,Master,Self-Employed,88070.16,Married,0.00,Rural,34841.00,522.00,4.00,Debit Card,Yes,Yes
7474.00,53.00,Male,PhD,Student,12934.54,Married,5.00,Suburban,6633.49,470.00,35.00,Mobile Money,No,No
7475.00,36.00,Female,Diploma,Student,17187.91,Single,0.00,Urban,6923.30,461.00,12.00,Credit Card,Yes,No
7476.00,58.00,Female,Diploma,Employed,37097.92,Married,3.00,Suburban,5838.13,448.00,33.00,Debit Card,Yes,No
7477.00,18.00,Female,Bachelor,Employed,57609.75,Single,0.00,Rural,13288.29,416.00,0.00,Credit Card,No,No
7478.00,40.00,Female,Diploma,Employed,43979.84,Married,1.00,Urban,18695.00,457.00,21.00,Credit Card,No,No
7479.00,61.00,Female,Bachelor,Unemployed,28771.04,Married,5.00,Rural,2092.93,480.00,40.00,Mobile Money,Yes,No
7480.00,33.00,Male,High School,Unemployed,5000.00,Married,1.00,Urban,1000.00,402.00,8.00,Debit Card,Yes,Yes
7481.00,35.00,Female,Bachelor,Student,14538.88,Married,1.00,Urban,6592.58,404.00,8.00,Debit Card,Yes,No
7482.00,41.00,Female,High School,Self-Employed,28426.99,Single,0.00,Urban,2437.02,442.00,20.00,Mobile Money,Yes,No
7483.00,31.00,Male,Diploma,Employed,53776.77,Married,0.00,Rural,13376.66,472.00,10.00,Debit Card,No,No
7484.00,34.00,Male,Diploma,Employed,31682.49,Married,2.00,Urban,10243.90,463.00,16.00,Credit Card,Yes,No
7485.00,33.00,Male,Master,Employed,73069.41,Single,0.00,Urban,20948.67,500.00,14.00,Cash,Yes,No
7486.00,30.00,Female,High School,Self-Employed,48475.68,Single,0.00,Suburban,13576.63,493.00,3.00,Credit Card,No,No
7487.00,52.00,Male,Master,Student,5000.00,Married,2.00,Rural,3689.17,422.00,32.00,Credit Card,Yes,No
7488.00,43.00,Male,Bachelor,Employed,59760.78,Single,0.00,Urban,29389.14,504.00,16.00,Credit Card,Yes,No
7489.00,41.00,Male,Diploma,Unemployed,5000.00,Married,2.00,Suburban,1000.00,357.00,18.00,Credit Card,No,No
7490.00,47.00,Female,High School,Employed,48626.92,Single,0.00,Rural,10187.10,501.00,25.00,Mobile Money,No,No
7491.00,34.00,Male,High School,Employed,14869.03,Married,0.00,Rural,1000.00,386.00,14.00,Credit Card,Yes,No
7492.00,28.00,Male,Diploma,Employed,27861.53,Single,0.00,Rural,9139.90,413.00,8.00,Mobile Money,No,No
7493.00,30.00,Female,High School,Employed,21027.83,Married,0.00,Rural,6877.97,385.00,10.00,Credit Card,No,No
7494.00,38.00,Female,Bachelor,Student,5000.00,Married,1.00,Urban,3575.75,415.00,11.00,Cash,No,No
7495.00,25.00,Female,PhD,Employed,94166.96,Single,0.00,Urban,21715.94,574.00,0.00,Debit Card,Yes,No
7496.00,31.00,Female,High School,Employed,44397.44,Married,0.00,Rural,18006.59,428.00,4.00,Debit Card,Yes,No
7497.00,31.00,Male,Bachelor,Unemployed,25741.03,Married,0.00,Suburban,12532.81,415.00,5.00,Debit Card,No,No
7498.00,63.00,Male,PhD,Student,19871.22,Married,4.00,Urban,1000.00,436.00,36.00,Mobile Money,No,No
7499.00,18.00,Male,Master,Self-Employed,84076.66,Married,1.00,Suburban,42780.97,480.00,0.00,Debit Card,No,No
7500.00,35.00,Female,Master,Employed,65149.10,Married,2.00,Urban,30441.58,492.00,17.00,Debit Card,No,No
7501.00,58.00,Male,Master,Employed,73128.58,Married,4.00,Suburban,17742.41,589.00,36.00,Credit Card,No,No
7502.00,39.00,Female,Diploma,Employed,38329.57,Single,0.00,Urban,14148.90,411.00,17.00,Credit Card,Yes,No
7503.00,47.00,Female,Master,Employed,71515.29,Married,1.00,Suburban,10886.06,512.00,27.00,Credit Card,No,No
7504.00,39.00,Male,Master,Student,8072.76,Single,0.00,Rural,1000.00,404.00,13.00,Mobile Money,No,No
7505.00,29.00,Male,Diploma,Employed,30385.37,Married,0.00,Suburban,13846.02,381.00,3.00,Debit Card,Yes,No
7506.00,18.00,Male,Diploma,Employed,40203.75,Single,0.00,Suburban,23338.89,451.00,0.00,Debit Card,No,No
7507.00,40.00,Male,Diploma,Self-Employed,48026.96,Married,0.00,Urban,16623.59,503.00,15.00,Credit Card,No,No
7508.00,28.00,Male,Diploma,Unemployed,7232.54,Married,1.00,Urban,1000.00,388.00,4.00,Debit Card,No,No
7509.00,28.00,Female,High School,Employed,23867.92,Single,0.00,Suburban,8728.02,405.00,9.00,Credit Card,Yes,No
7510.00,32.00,Male,Bachelor,Employed,59467.25,Single,0.00,Suburban,16644.84,451.00,11.00,Debit Card,No,No
7511.00,58.00,Male,Bachelor,Employed,58639.59,Married,3.00,Urban,15955.76,495.00,38.00,Debit Card,No,No
7512.00,66.00,Male,Diploma,Employed,55012.40,Married,3.00,Rural,15041.59,510.00,45.00,Cash,No,No
7513.00,40.00,Female,High School,Employed,41047.44,Married,0.00,Suburban,18517.30,475.00,15.00,Debit Card,No,No
7514.00,32.00,Female,Bachelor,Employed,45449.26,Single,0.00,Suburban,13135.55,428.00,6.00,Mobile Money,No,No
7515.00,23.00,Female,High School,Employed,28473.39,Single,0.00,Urban,3648.32,404.00,0.00,Credit Card,No,No
7516.00,43.00,Female,High School,Employed,19081.85,Married,1.00,Rural,9778.05,366.00,17.00,Debit Card,No,No
7517.00,59.00,Female,Bachelor,Employed,40286.11,Married,5.00,Rural,14262.03,499.00,40.00,Debit Card,Yes,No
7518.00,35.00,Male,Diploma,Student,25563.91,Married,3.00,Suburban,11234.22,415.00,17.00,Cash,Yes,No
7519.00,18.00,Male,High School,Employed,41842.37,Single,0.00,Urban,11478.71,406.00,0.00,Cash,Yes,Yes
7520.00,46.00,Male,Diploma,Unemployed,6961.57,Married,2.00,Urban,1000.00,411.00,25.00,Debit Card,Yes,No
7521.00,49.00,Female,Bachelor,Employed,64947.01,Married,1.00,Urban,14371.20,582.00,22.00,Credit Card,No,No
7522.00,18.00,Male,Bachelor,Unemployed,27633.76,Single,0.00,Urban,5925.42,399.00,0.00,Credit Card,Yes,No
7523.00,40.00,Male,Diploma,Employed,24636.29,Single,0.00,Urban,9197.72,413.00,14.00,Debit Card,Yes,No
7524.00,43.00,Female,High School,Employed,36804.83,Single,0.00,Urban,15287.18,426.00,25.00,Credit Card,Yes,No
7525.00,37.00,Female,Bachelor,Self-Employed,62066.77,Single,0.00,Urban,33587.69,475.00,16.00,Credit Card,Yes,No
7526.00,28.00,Female,Master,Self-Employed,87064.76,Married,3.00,Rural,40669.91,526.00,9.00,Cash,No,No
7527.00,50.00,Male,Bachelor,Student,35078.90,Married,2.00,Suburban,14633.48,479.00,29.00,Debit Card,Yes,No
7528.00,33.00,Female,Master,Self-Employed,96682.90,Single,0.00,Urban,49930.00,548.00,9.00,Mobile Money,Yes,No
7529.00,20.00,Female,Bachelor,Employed,53974.30,Married,1.00,Suburban,14367.15,416.00,1.00,Mobile Money,No,No
7530.00,18.00,Male,Bachelor,Employed,66373.39,Single,0.00,Urban,23220.97,423.00,0.00,Debit Card,No,No
7531.00,53.00,Female,Master,Employed,54623.11,Married,2.00,Rural,10992.58,511.00,34.00,Debit Card,Yes,No
7532.00,45.00,Female,Bachelor,Employed,59028.58,Married,0.00,Suburban,24988.22,485.00,25.00,Debit Card,No,No
7533.00,39.00,Male,Master,Self-Employed,88219.81,Married,1.00,Suburban,26786.05,561.00,17.00,Credit Card,Yes,No
7534.00,32.00,Male,Diploma,Employed,45645.54,Single,0.00,Urban,16107.00,439.00,11.00,Debit Card,Yes,No
7535.00,31.00,Male,Master,Student,9932.11,Single,0.00,Urban,4289.66,343.00,10.00,Credit Card,Yes,No
7536.00,25.00,Male,Bachelor,Employed,58055.79,Married,0.00,Suburban,29158.70,436.00,0.00,Debit Card,Yes,Yes
7537.00,32.00,Female,Master,Employed,76847.78,Married,0.00,Suburban,33334.67,558.00,9.00,Mobile Money,Yes,No
7538.00,18.00,Male,High School,Employed,11416.30,Married,1.00,Urban,2160.40,390.00,0.00,Credit Card,Yes,Yes
7539.00,29.00,Female,Bachelor,Employed,52470.59,Married,2.00,Urban,15263.86,499.00,3.00,Credit Card,Yes,No
7540.00,34.00,Female,Master,Unemployed,13773.50,Single,0.00,Urban,2615.51,412.00,9.00,Debit Card,No,No
7541.00,45.00,Female,High School,Student,11297.12,Married,4.00,Urban,1000.00,427.00,19.00,Credit Card,No,No
7542.00,37.00,Male,Bachelor,Employed,66022.71,Married,0.00,Urban,25035.20,510.00,15.00,Mobile Money,No,No
7543.00,47.00,Male,Master,Unemployed,16105.18,Married,2.00,Urban,7678.69,455.00,23.00,Credit Card,No,No
7544.00,54.00,Male,Diploma,Self-Employed,39290.45,Married,3.00,Rural,14120.25,491.00,31.00,Debit Card,No,No
7545.00,50.00,Male,Diploma,Student,8937.31,Married,2.00,Suburban,4050.98,452.00,28.00,Mobile Money,No,No
7546.00,43.00,Male,Bachelor,Employed,45774.31,Single,0.00,Rural,18433.39,516.00,19.00,Credit Card,Yes,No
7547.00,38.00,Female,Bachelor,Employed,53188.54,Single,0.00,Urban,15650.02,471.00,13.00,Debit Card,No,No
7548.00,26.00,Male,High School,Employed,27344.94,Single,0.00,Rural,13099.21,432.00,7.00,Debit Card,No,No
7549.00,46.00,Female,High School,Employed,34640.82,Married,3.00,Rural,11305.95,445.00,25.00,Debit Card,No,No
7550.00,58.00,Male,High School,Employed,32521.56,Married,1.00,Urban,15527.03,477.00,34.00,Debit Card,Yes,No
7551.00,42.00,Female,Diploma,Employed,41291.18,Married,1.00,Suburban,10052.96,443.00,18.00,Credit Card,Yes,No
7552.00,61.00,Female,High School,Self-Employed,49094.80,Married,5.00,Suburban,17752.72,546.00,39.00,Credit Card,Yes,No
7553.00,19.00,Male,Bachelor,Employed,57157.84,Married,1.00,Urban,11261.09,458.00,1.00,Credit Card,Yes,No
7554.00,24.00,Female,Bachelor,Self-Employed,62657.30,Single,0.00,Urban,31201.50,489.00,1.00,Credit Card,Yes,No
7555.00,48.00,Female,Bachelor,Self-Employed,63638.48,Single,0.00,Urban,22304.92,553.00,30.00,Mobile Money,Yes,No
7556.00,41.00,Female,High School,Unemployed,5000.00,Married,2.00,Rural,5052.02,375.00,18.00,Credit Card,Yes,No
7557.00,53.00,Female,Diploma,Employed,31850.91,Married,5.00,Suburban,9120.68,457.00,33.00,Debit Card,No,No
7558.00,37.00,Male,Diploma,Employed,28885.26,Married,1.00,Urban,10316.95,442.00,14.00,Cash,Yes,No
7559.00,27.00,Male,Master,Employed,79073.86,Married,1.00,Suburban,26203.11,504.00,8.00,Credit Card,Yes,No
7560.00,35.00,Male,Bachelor,Employed,49253.54,Single,0.00,Urban,24231.41,469.00,16.00,Credit Card,Yes,No
